Transaction_ID,Customer_ID,Order_Date,Delivery_Date,Customer_Name,Email,Shipping_Address,Product_Category,SKU,Quantity,Unit_Price,Total_Amount,Payment_Method,Discount_Applied,Order_Status
b4b85c32-3818-41ca-a067-beffb782bbea,CUST-529793,2025-12-11 13:20:05,,John Thomas,wcrawford@example.net,"13807 Smith Unions Suite 136, Janetstad, UT 66718",Apparel,SKU-UEA-1842,8,125.96,1007.68,Apple Pay,False,Cancelled
a44439cd-8e18-49ef-b222-ad4950eabedc,CUST-418150,2025-09-17 00:19:52,,Nicole Park,martha37@example.org,"1063 Clark Valleys Suite 876, North Christine, FL 50391",Toys,SKU-ZGA-8684,4,86.99,347.96,PayPal,True,Cancelled
af9ee233-b6c3-4795-b32c-a80b80f95d0b,CUST-410996,2025-10-27 15:14:03,,Sabrina Burton,oguzman@example.com,"134 Douglas Stream Suite 713, Hillton, MH 46747",Beauty,SKU-DCC-5636,8,24.82,198.56,Credit Card,False,Cancelled
f05fd6fd-68a1-473c-b34c-6f665f8bf3a6,CUST-830211,2025-11-06 16:11:59,2025-11-14 16:11:59,Cynthia Shields,harmonsarah@example.net,"0811 White Station Suite 705, Port Samuel, NJ 99107",Sports,SKU-FJA-1903,7,380.8,2665.6,Apple Pay,False,Delivered
7d026f12-08c2-4d8e-8ca9-ba2a3e4915eb,CUST-389086,2026-01-26 20:52:32,,Dennis Davis,russell37@example.org,"655 Tran Plaza, East Richardshire, PW 11018",Beauty,SKU-NXO-2236,10,209.41,2094.1,Google Pay,False,Cancelled
27f1babb-47e4-4aab-aac0-1119dc232100,CUST-361594,2025-10-27 02:12:13,,Patricia Chen,javierlynch@example.net,"Unit 0157 Box 1741, DPO AP 71361",Home & Garden,SKU-XGQ-0000,7,329.71,2307.97,Apple Pay,False,Cancelled
2291f9aa-acd8-4559-ac0d-d93e78f9a784,CUST-638946,2025-05-21 23:47:26,2025-05-24 23:47:26,Daniel Reyes,alvaradocarol@example.org,"Unit 4508 Box 8099, DPO AE 10753",Sports,SKU-GWR-0802,7,46.04,322.28,Debit Card,True,Delivered
9aba232b-a220-49cf-b9e5-4ffb10237434,CUST-743625,2025-03-09 12:53:51,2025-03-14 12:53:51,Bethany Morgan,kwalker@example.org,"1185 Raymond Cliffs Apt. 707, Jacquelinemouth, PR 88748",Sports,SKU-UHD-4729,8,120.87,966.96,Debit Card,False,Shipped
e8f5808e-5798-4798-bd48-1202a9458d77,CUST-362051,2025-08-09 04:35:44,2025-08-11 04:35:44,Chloe Hansen,sharon13@example.org,"760 Caroline Harbors Suite 833, Jacobtown, WV 43977",Apparel,SKU-BQH-3148,4,134.04,536.16,Credit Card,False,Shipped
950e5d5d-8fc5-40d9-96d3-c22ca39a29d1,CUST-401869,2025-07-20 11:07:43,,Adam Phillips Jr.,omclaughlin@example.org,"12015 Robert Ways, Jessicachester, AR 94062",Electronics,SKU-JLG-1086,6,92.34,554.04,Debit Card,False,Processing
e6cb8f2e-d82f-40b2-9a0a-b3cca2abbf37,CUST-442508,2025-05-24 10:19:17,2025-05-29 10:19:17,Whitney Richardson,andrew57@example.com,"37426 William Club, Steelemouth, MS 14106",Toys,SKU-CCK-8214,1,195.06,195.06,Credit Card,False,Shipped
341b3808-99d8-421d-9f50-86678ac5f6ed,CUST-915524,2025-07-14 10:06:21,,Robert Stanley,simpsonshelly@example.com,"1545 Horne Grove, Port James, NM 16130",Books,SKU-ZUN-2139,9,182.39,1641.51,Apple Pay,False,Cancelled
288e55ed-fa41-4b8e-bf4d-7c8e7d927b35,CUST-904445,2025-03-13 05:15:30,2025-03-17 05:15:30,Steven Huber,jordankimberly@example.org,"4359 Lance Creek Apt. 143, North Ianmouth, OH 96182",Books,SKU-KSM-2021,6,221.56,1329.36,PayPal,False,Shipped
0534a6f5-9ba7-4b02-8a4b-54976bb9d6f9,CUST-616981,2025-07-16 09:19:15,2025-07-19 09:19:15,Hayden Brown,harrisdanielle@example.com,"1983 Michael Cape, Harperfort, PR 07878",Electronics,SKU-IHM-3840,4,70.53,282.12,PayPal,False,Delivered
86dbeeba-c0ba-466c-9fb5-b51dc42832e9,CUST-283173,2025-07-30 11:00:08,,Terri Blake,toddclark@example.org,"8900 Shannon Canyon, Bellville, WI 65069",Toys,SKU-JQA-0045,1,321.42,321.42,Debit Card,False,Processing
8ed6afec-5233-478e-a245-416fbb733767,CUST-200510,2025-06-14 14:11:19,2025-06-27 14:11:19,Ronald Smith III,rebeccaallen@example.net,"6662 Flores Branch Suite 123, Jacktown, MP 90994",Books,SKU-NNV-2180,10,217.21,2172.1,Credit Card,False,Delivered
40298bdb-d980-43a6-afb3-e722e9ac6eda,CUST-311484,2026-01-21 01:14:24,,Dale Clark,cpotts@example.net,"144 Lisa Wall, Lake Stacie, MA 27654",Beauty,SKU-GSY-0509,7,139.66,977.62,Apple Pay,False,Processing
000405b9-b6b5-42a7-8134-ed326ce17a42,CUST-034001,2025-07-15 13:02:39,,Nathan Huff,danielryan@example.org,"USNV Strickland, FPO AA 63729",Books,SKU-ECB-2853,2,373.51,747.02,Apple Pay,False,Processing
85088afa-9594-4bdd-8b70-b0ac159b3677,CUST-655304,2025-06-08 22:16:26,,Joanna Martin,fbond@example.net,"USNS Berry, FPO AP 37421",Sports,SKU-UOP-6663,5,377.43,1887.15,Debit Card,False,Processing
0fcee1fb-cc00-41fc-8b03-d0823bf4b8c0,CUST-512949,2025-10-16 13:28:12,,Judith Roberson,janice96@example.net,"4244 James Meadow, Robertville, CO 07526",Home & Garden,SKU-MZW-5443,10,406.19,4061.9,Apple Pay,False,Pending
b3e7b9b3-6f36-4808-8620-b20f913ccaf9,CUST-748964,2025-11-06 09:10:57,,Anthony Chang,matthewshannon@example.com,"273 Gloria Port, Amberberg, ME 74982",Books,SKU-IYJ-8069,5,296.86,1484.3,Apple Pay,False,Cancelled
8f00e63b-5bd5-4203-89a1-7368e3b20a95,CUST-654849,2025-12-28 07:07:56,2026-01-07 07:07:56,David Wilson,bhernandez@example.net,"811 Morrow Cove Apt. 907, Ericberg, CA 89756",Sports,SKU-WGQ-8695,10,324.38,3243.8,Credit Card,False,Delivered
9eafcf52-2706-4222-b745-e3d613b18ea6,CUST-888289,2025-08-08 07:05:13,2025-08-12 07:05:13,Robert Hoffman,tzuniga@example.com,"65796 Christopher Unions Suite 608, South Andrew, HI 23644",Beauty,SKU-ZBI-7567,3,330.74,992.22,PayPal,True,Shipped
6c7f8de5-5a71-4a3a-b3b1-d8dd03e294eb,CUST-112778,2025-06-01 20:25:36,2025-06-14 20:25:36,Donald Jackson,kellymargaret@example.org,"2868 Conway Junction, Nicholasmouth, OH 21310",Toys,SKU-QZR-6099,3,17.31,51.93,Credit Card,False,Shipped
8e0ef1ea-2eea-4470-be7d-6aa8a4ec99f1,CUST-854895,2025-12-30 09:14:25,,Shawn Vasquez,santiagoryan@example.org,"66455 Mcmillan Junctions Suite 605, East Peter, OH 98482",Toys,SKU-PIP-8735,2,178.94,357.88,Credit Card,False,Processing
48ec3de7-532c-4402-aff4-85aff045e3f2,CUST-819387,2025-12-13 13:34:34,2025-12-17 13:34:34,Maurice Khan,jeffreywilson@example.org,"67859 Miller Mountains, New Hannahport, WY 23491",Beauty,SKU-SGX-6193,10,256.03,2560.3,Debit Card,False,Shipped
a444552d-81b3-4cbc-a138-db7741ecfd21,CUST-390685,2025-10-06 07:20:48,,Michael Douglas,ajohnson@example.org,"059 Johnson Wells, East Brentfurt, WA 98934",Electronics,SKU-BOO-1355,2,373.91,747.82,Debit Card,False,Processing
ac197ea0-d09b-4b54-9827-b14d5a0bab41,CUST-497668,2026-02-14 06:28:25,2026-02-24 06:28:25,Mr. Donald Bailey,lindseyjennifer@example.org,"5246 Elaine Walks, New Nicholas, PR 21287",Apparel,SKU-GQA-3290,4,38.11,152.44,Google Pay,False,Delivered
98f0f988-b047-471b-960c-2fd179137a59,CUST-737645,2025-11-23 16:49:51,,Carla Wyatt,eric58@example.net,"233 Pollard Orchard, Lake Jeffreyland, NY 81008",Beauty,SKU-GTE-6503,9,130.89,1178.01,PayPal,False,Pending
e6a15efa-d809-4345-b408-f60d9407402f,CUST-420936,2026-02-02 19:57:10,,Patrick King,sbaker@example.org,"779 Jorge Creek Apt. 901, Port Danielle, CA 52869",Books,SKU-HTO-3759,7,349.93,2449.51,Apple Pay,False,Pending
2d06f421-16f6-462f-aadd-20a3cffe3aa9,CUST-962117,2026-02-20 11:17:20,,Jody Adams,zrush@example.net,"13633 Beck Springs, Jenniferbury, TN 36414",Electronics,SKU-YPG-8891,3,328.67,986.01,Apple Pay,False,Cancelled
22723008-8d1c-4c06-b463-b3bce9a8ba3a,CUST-696828,2025-03-11 11:32:49,,Jasmine Richardson,sullivanleonard@example.org,"44099 Danielle Harbors, Port Monica, LA 59359",Apparel,SKU-ATA-0780,4,209.63,838.52,PayPal,False,Pending
3fadf378-7879-4c46-80a4-ef0876cc1242,CUST-988977,2025-08-18 00:43:33,2025-08-19 00:43:33,Timothy Clarke,friedmandanielle@example.org,"63951 Danny Lodge, Port Audreymouth, DC 85480",Electronics,SKU-BEU-8746,6,402.39,2414.34,Debit Card,False,Shipped
d3f9f160-f007-480f-97ac-c7a7ab3e521a,CUST-153060,2025-12-17 19:17:46,,Lisa Cooper,zbyrd@example.com,"3085 James Rue, New Samanthaborough, VI 60044",Beauty,SKU-IFP-3858,5,73.08,365.4,Google Pay,True,Pending
66416bb6-7b8f-41e2-ab27-e2b3627adfaf,CUST-827572,2025-10-27 13:54:22,,Lindsay Day,apitts@example.org,"192 Adam Points, Lake John, RI 75022",Toys,SKU-ZLH-8249,9,101.82,916.38,Google Pay,False,Pending
f88486c3-6b63-4925-846c-bd68993b891f,CUST-548339,2026-01-08 22:34:23,,Mary White,srobertson@example.net,"637 Erica Causeway Suite 305, North Shannonton, VA 49969",Beauty,SKU-UUI-3193,8,104.59,836.72,Debit Card,False,Pending
670c0a64-cd03-4b9e-96e8-b2ce2397c2a5,CUST-310135,2025-05-10 03:24:25,,Troy Dixon,martin02@example.org,"28576 Rodriguez Landing, New Victoria, NC 98457",Apparel,SKU-LFA-9893,3,366.69,1100.07,Apple Pay,True,Processing
fe03e586-3ed1-48e0-8652-d2516788c2fd,CUST-866559,2025-12-28 16:38:34,2026-01-02 16:38:34,Erik Jones,montoyanicole@example.net,"396 Sarah Prairie, Jenniferstad, CA 78645",Beauty,SKU-LDH-6215,10,125.65,1256.5,Credit Card,False,Delivered
342e64f9-fd90-43b4-b24e-b43e19a4ab03,CUST-566116,2025-05-20 06:40:31,2025-05-21 06:40:31,Edward Mendez,christophermendoza@example.com,"598 Robert Junctions, Josephmouth, DE 57961",Apparel,SKU-WGL-3526,8,42.04,336.32,Credit Card,False,Delivered
f05ff387-ee9c-4a12-886e-ad80165f1488,CUST-799514,2025-08-08 04:16:36,2025-08-15 04:16:36,Melanie Boyer,jessicacontreras@example.org,"5428 Brown Valley, New Jessica, CO 71682",Home & Garden,SKU-LUN-1938,5,194.83,974.15,PayPal,False,Shipped
2f1e9234-ce0e-4468-b78d-c98e193c7972,CUST-106734,2025-05-12 12:00:08,,Christian Shaw,jerry27@example.net,"5623 Olson Rapid, Pearsonside, AR 33628",Beauty,SKU-EVI-8495,10,246.25,2462.5,Google Pay,False,Cancelled
6131a9f6-a711-418e-9b07-6031d90bbf21,CUST-515806,2025-03-11 23:02:49,,Rebecca Hall,ellismichael@example.org,"342 Brown Square, Ashleystad, MS 97075",Beauty,SKU-NGV-8865,4,412.98,1651.92,Apple Pay,False,Pending
3cb221e7-430f-4e37-b5b7-209d22b55c48,CUST-493560,2025-10-16 00:53:53,,Brandon Goodman,qeaton@example.net,"4208 Alexander Heights Suite 680, Tinaview, VT 83786",Home & Garden,SKU-KYS-5146,3,262.49,787.47,PayPal,False,Cancelled
87e783f4-d7f0-4706-9b28-0cce577f118f,CUST-762114,2025-11-26 05:39:55,2025-12-09 05:39:55,Belinda Miller,allenbianca@example.com,"73118 Austin Mountain Apt. 522, Sarafurt, PR 45157",Sports,SKU-EJS-3066,7,271.38,1899.66,Credit Card,False,Shipped
c69c5c70-3b14-4846-87b1-84e87c87a146,CUST-232451,2025-03-28 14:42:15,2025-04-03 14:42:15,Brian Cardenas,rhonda79@example.net,"104 Cindy Valley Suite 757, South Crystal, PW 95922",Beauty,SKU-AKU-8253,9,114.16,1027.44,Google Pay,False,Shipped
f6b5179a-16b5-4604-937d-92181e9ac9f9,CUST-786993,2026-02-03 21:56:09,,Matthew Cervantes,lleblanc@example.net,"4170 Davis Ridges, South Christopherberg, WI 18086",Sports,SKU-ONE-1562,3,302.21,906.63,Google Pay,False,Cancelled
49999367-3e7c-4f4b-8242-50e777ecfec7,CUST-833698,2025-05-01 01:50:48,2025-05-05 01:50:48,Timothy Bishop,hughesluke@example.com,"2234 Veronica Creek, New Christopherport, MP 09995",Home & Garden,SKU-XDN-5547,8,210.52,1684.16,Debit Card,True,Shipped
d3549afe-8dc8-4533-ae7a-a6ee39491581,CUST-503148,2025-11-28 05:35:16,,Sandra Clayton,bentonmichele@example.com,"609 Hall Trace Apt. 887, Port Michaelborough, NJ 39512",Toys,SKU-PDY-2679,8,252.75,2022.0,Credit Card,True,Cancelled
7c6d22d2-a22b-4c2a-bdfa-7f74485aa02b,CUST-480257,2025-12-12 13:55:28,,Barbara Wang,gphillips@example.com,"21539 Joshua Pass, Campbellport, WI 22087",Toys,SKU-JYW-2962,10,65.84,658.4,Debit Card,False,Cancelled
ef78fba6-1fbd-44c7-8b18-7c7fdf5f0f47,CUST-580145,2025-04-28 13:09:53,2025-04-29 13:09:53,Garrett Anderson,davidrocha@example.com,"964 Kimberly Cape Apt. 681, Watsonbury, UT 84720",Books,SKU-TUJ-1250,5,73.63,368.15,Google Pay,False,Shipped
bb7e4e98-0244-479c-a163-d431c35772ca,CUST-165845,2025-07-28 02:30:51,,Benjamin Winters,jjohnson@example.net,"PSC 9995, Box 1138, APO AP 96093",Home & Garden,SKU-PFI-7701,8,253.35,2026.8,PayPal,False,Cancelled
6d76e0b3-835e-4a49-8491-33076a482d0c,CUST-852430,2025-08-19 11:51:17,2025-09-02 11:51:17,Mary Berry,roywatkins@example.net,"8839 Woods Orchard Apt. 481, Hicksfort, LA 24309",Toys,SKU-MWP-1252,4,241.55,966.2,PayPal,True,Delivered
382a5661-530b-49a2-8729-41aa5bf9013d,CUST-005733,2025-04-09 15:09:48,,Michael Ibarra,alyssabaker@example.net,"680 Heather Ranch Apt. 395, Port Troyborough, NC 41999",Sports,SKU-RWJ-4021,3,79.33,237.99,PayPal,False,Pending
79e429ec-f212-45ad-948e-1ef879043b51,CUST-764099,2025-11-28 20:26:35,,Jessica Murray,heather28@example.com,"3323 Wendy Crescent Suite 785, Robertshire, LA 59020",Apparel,SKU-IJR-0337,8,379.82,3038.56,PayPal,False,Processing
ed07f838-1062-4e56-a374-b46611f07fac,CUST-433732,2025-11-11 03:16:32,,Kathleen Alvarado,amydaniels@example.net,"47437 Rhonda Ford Apt. 193, South Amy, NE 48529",Beauty,SKU-CKE-4691,8,406.76,3254.08,PayPal,False,Processing
d69e2ccb-df43-4919-89bf-5da1d9a901bd,CUST-372669,2025-12-01 18:41:49,2025-12-06 18:41:49,Shannon Wright,robert80@example.net,"9677 Joshua Rapids Apt. 708, Rossview, VT 06246",Sports,SKU-MKJ-0158,4,241.48,965.92,Credit Card,False,Delivered
7587d160-90de-4852-9718-084cdc5b8e20,CUST-848713,2025-07-13 10:26:00,2025-07-19 10:26:00,Lee Miller,brenda69@example.com,"490 Nicholas Way Apt. 980, Brooksview, NH 15729",Home & Garden,SKU-PYJ-6149,1,295.06,295.06,Google Pay,False,Shipped
83ff0429-ee02-4d16-8456-fb7d45a32392,CUST-519648,2025-05-13 16:01:54,2025-05-14 16:01:54,William Walker,eacevedo@example.com,"68985 Spence Manor, Port Jacobbury, NM 95959",Electronics,SKU-ZGU-5740,8,400.98,3207.84,Apple Pay,False,Delivered
fce9ff4c-b0ea-492e-8d9d-8691e6d8817f,CUST-164844,2025-03-22 07:03:44,,Michael Fox,cory25@example.net,"987 Teresa Tunnel, Lake Daniel, NC 56101",Electronics,SKU-QMV-3183,9,300.44,2703.96,Debit Card,False,Pending
76b3fa61-2e3f-4422-826f-3f91cf1811d6,CUST-111028,2025-07-26 15:39:37,,Wendy Jackson,dorseysteven@example.com,"79634 Rhodes Roads Suite 445, North Walter, NE 62832",Sports,SKU-FVI-6089,8,416.77,3334.16,Debit Card,False,Pending
a76e35a6-652e-4a66-8aa2-367a9800001b,CUST-702619,2025-10-26 23:17:37,,Kayla Miranda,ashleysmith@example.org,"926 Andrea Plaza Suite 800, South Crystal, CO 25513",Apparel,SKU-GTC-0008,10,72.53,725.3,Debit Card,False,Pending
b93377b7-92a8-4550-8707-3d13386fcccc,CUST-915289,2025-05-03 03:40:35,,Vanessa Wilson,bzimmerman@example.net,"0720 Eric Isle Suite 393, Abigailburgh, AS 12307",Home & Garden,SKU-KEG-2519,3,222.36,667.08,Google Pay,False,Pending
f151c0a7-bf4e-4af2-a0ad-614408aa8d05,CUST-872092,2025-11-09 01:59:38,,Ms. Alexandra Hill,kendra91@example.com,"9998 Paula Court Suite 174, South Erikaburgh, NH 05643",Home & Garden,SKU-MPI-6014,8,236.56,1892.48,Google Pay,False,Pending
38a44575-a534-4af8-994a-4ca59c911aa3,CUST-337403,2026-02-24 11:31:50,2026-03-01 11:31:50,Megan Roberts,elijah24@example.com,"60942 Wells Mission, Lake William, FM 61337",Sports,SKU-ODK-0345,10,122.55,1225.5,Apple Pay,True,Shipped
21247e9c-f388-447a-99fa-6f4407b905c0,CUST-476681,2025-04-13 03:26:43,2025-04-16 03:26:43,Martin Schmitt,tjohns@example.org,"90244 Jimenez Circle Apt. 988, Cindymouth, MO 53200",Sports,SKU-TLL-3428,2,462.06,924.12,Apple Pay,False,Shipped
71b21a88-1af0-4c5c-9fbb-e37389c7b86c,CUST-233841,2025-09-09 22:20:15,2025-09-22 22:20:15,April Johnson,williamgonzales@example.net,"192 Castillo Shoals Suite 404, Lake Erinville, AS 21035",Electronics,SKU-TBE-1485,2,300.35,600.7,Credit Card,True,Shipped
a6d76983-611b-47f8-b8a9-86af920f3679,CUST-293433,2025-06-18 21:11:21,,Joshua Martin,laurachapman@example.org,"51895 Miller Vista Suite 920, North Sydney, AS 53262",Beauty,SKU-ZAG-8035,1,337.12,337.12,PayPal,False,Pending
f9631fe3-94d7-4c15-826c-20cd3c059109,CUST-327694,2025-10-16 04:54:06,,Tiffany Moore,jamesewing@example.org,"Unit 2509 Box 9066, DPO AP 44464",Apparel,SKU-ARN-4211,8,395.95,3167.6,Credit Card,False,Pending
b1614b0c-aeca-4485-b6cf-25808516fb15,CUST-468086,2026-02-17 15:24:43,,William Lamb,greenchristian@example.net,"27620 Marcus Corner Suite 214, New Dawnfort, NC 18597",Toys,SKU-IND-8896,3,316.83,950.49,Apple Pay,False,Cancelled
aa9e01e9-c745-4903-a105-bb7daf3031c6,CUST-342035,2026-01-24 09:46:07,,Jamie Sanders,aparks@example.org,"9105 Sandra Bypass, New Mariahfort, PA 65228",Electronics,SKU-UXK-4771,2,462.27,924.54,PayPal,False,Cancelled
8c58628e-2329-4d7e-b683-083ad5febfa9,CUST-410322,2025-10-26 01:03:09,2025-11-09 01:03:09,Laura Bush,tamaraflynn@example.com,"9382 Stephen Key, Diazton, MA 25372",Apparel,SKU-MGC-7545,3,173.21,519.63,Credit Card,True,Shipped
0b0284f7-149c-4bad-a962-97e18794d3b5,CUST-689069,2026-02-11 20:29:28,2026-02-17 20:29:28,Darrell Patterson,rachelschmidt@example.com,"1558 Summer Lodge, New Wandaview, NY 14926",Apparel,SKU-SIB-0119,9,62.4,561.6,Apple Pay,False,Shipped
f72fa65c-fe1a-421b-a168-9140f57cb835,CUST-108952,2025-03-22 10:01:57,,Jesus Romero,orogers@example.com,"09627 Tiffany Estate, Amandastad, OR 51311",Electronics,SKU-JJQ-9543,9,113.5,1021.5,Debit Card,True,Processing
d04251e3-d171-4cdb-954a-f8fb9ead582c,CUST-446796,2025-12-09 02:18:06,,Jeff Pham,uhall@example.net,"19542 Wall Mountains, Lake Jacquelinetown, OH 35256",Beauty,SKU-EQK-0282,7,364.74,2553.18,PayPal,False,Cancelled
7abcb2e3-66c5-4876-afa6-9d35ebb229fa,CUST-210606,2025-11-01 12:30:23,,Laura Obrien,johnsonmark@example.net,"310 Christensen Ports Apt. 327, South Loganborough, MI 92484",Toys,SKU-FAX-0653,5,350.53,1752.65,Apple Pay,False,Pending
a009c610-f599-4a2f-b75c-59252b795ccc,CUST-715574,2025-11-05 20:53:08,2025-11-11 20:53:08,Elizabeth Burgess,sarahwalker@example.org,"77713 Michael Extensions Suite 634, Reedmouth, MO 34435",Toys,SKU-ENI-1997,10,42.96,429.6,Apple Pay,False,Delivered
6c6179f3-714a-4ce3-9881-060bc4778ed8,CUST-415724,2025-07-20 17:03:32,2025-08-01 17:03:32,Jennifer Cox,kevin97@example.net,"1944 Robinson Mount Suite 880, Port Adamborough, VI 38224",Sports,SKU-CUQ-7241,1,194.58,194.58,Debit Card,True,Delivered
95272a3d-43f1-4446-a3b0-af16439acf20,CUST-530651,2025-07-24 14:26:21,2025-08-07 14:26:21,Patricia White,zwilliams@example.com,"3792 Gary Branch Apt. 363, East Jenniferbury, GU 29653",Beauty,SKU-XME-1928,4,403.47,1613.88,PayPal,False,Delivered
eb2d6439-ce6e-4fcb-8b3a-fb184ccd24e4,CUST-583875,2025-05-17 22:29:18,,Elizabeth Bryan,odonnellmichelle@example.net,"717 Campbell Ford, South Tiffanyshire, UT 15779",Books,SKU-TYW-8171,3,420.97,1262.91,Debit Card,False,Processing
f9fbcc92-9d14-4c01-9138-0c04e89aafd4,CUST-577800,2025-04-06 12:52:10,,Aaron Barnes,tracybates@example.org,"0265 Charles Canyon Suite 080, Wendyton, UT 35281",Home & Garden,SKU-GFC-5720,4,368.94,1475.76,Google Pay,False,Processing
c5d2cb37-db69-4ea1-84e7-f016d1439a5b,CUST-300992,2026-01-03 00:54:10,2026-01-13 00:54:10,Kathleen Lawson,garciajason@example.com,"4348 David Run Apt. 773, North Ashley, MT 64839",Electronics,SKU-XHX-9558,2,30.73,61.46,Debit Card,False,Shipped
5ebb33c4-418e-4bdf-97be-aaa612302048,CUST-755737,2025-11-07 02:32:36,2025-11-21 02:32:36,Ashley Kelly,fwhite@example.org,"2454 Daniel Centers, Younghaven, MH 66105",Home & Garden,SKU-YUU-3124,4,413.94,1655.76,PayPal,False,Shipped
a15262ea-d8d5-446a-9a16-b7b9b933963e,CUST-343116,2025-09-04 22:08:22,,Charles Macias,middletonjennifer@example.org,"68431 Seth Park Apt. 925, East Colleenton, NH 82428",Toys,SKU-DEI-1411,5,477.56,2387.8,Google Pay,False,Pending
79f67cee-d3a1-4792-b44e-7cf7ba29558a,CUST-908556,2026-01-08 06:38:58,2026-01-17 06:38:58,Martin Lopez,anthonyholt@example.net,"0741 Smith Groves Suite 210, Tinamouth, AZ 87503",Sports,SKU-WVJ-9172,4,218.68,874.72,Apple Pay,False,Delivered
9ed1199d-d0bd-48e6-8ffa-ea0a1169e5d4,CUST-791640,2025-05-08 15:06:23,2025-05-20 15:06:23,Kenneth Miller,kimberlymurphy@example.org,"28931 Allen Stravenue, Rebeccastad, NH 83449",Beauty,SKU-IOK-4625,10,356.29,3562.9,PayPal,False,Shipped
09fc3ad7-dc6e-4d98-a4ed-6aa5834b0486,CUST-669893,2025-07-14 03:00:57,2025-07-16 03:00:57,Tristan Williams,andersonanna@example.net,"20456 Heather Points, North Daniel, UT 72207",Sports,SKU-IHN-6291,2,192.76,385.52,Debit Card,False,Shipped
f8b241c6-09fc-4e96-95f3-795ccbbfa7ed,CUST-572198,2025-05-17 19:25:50,2025-05-20 19:25:50,Robert Moran,suttonleslie@example.com,"05496 Jamie Oval, Brownside, AK 68999",Toys,SKU-ZEJ-8406,3,495.77,1487.31,PayPal,True,Delivered
1235091d-25bb-4da5-a991-3e1a2971da1d,CUST-460710,2025-09-28 07:22:48,,Tammy Hodges,cohencharles@example.org,"29371 Jason Avenue Suite 629, South Jesusshire, UT 01222",Sports,SKU-GOH-1761,8,156.64,1253.12,Credit Card,True,Processing
b9ea8c93-ca11-43bc-bbc9-27cbba04a187,CUST-318484,2025-11-13 08:32:32,2025-11-17 08:32:32,Gary Gonzalez,chad57@example.net,"853 Tonya Spurs Suite 398, Lake Donald, OH 65417",Toys,SKU-VWU-6052,8,456.89,3655.12,Apple Pay,False,Shipped
1e303c88-afc5-43ab-8b12-eace2bf3aad6,CUST-606773,2026-02-24 00:46:06,2026-03-07 00:46:06,Allison Peters,keithcross@example.net,"171 Pineda Common Suite 886, Williamsland, FM 04149",Home & Garden,SKU-WQT-8881,6,67.64,405.84,Apple Pay,True,Delivered
671de401-61be-43df-a0c7-8de906c9cdbd,CUST-718766,2025-10-28 20:46:49,,Amanda Fry,qmartin@example.net,"08865 Daniel Rapids, Brownton, MT 47972",Toys,SKU-CNC-1645,3,44.15,132.45,Apple Pay,False,Processing
f087c872-9ed4-4a9c-b8f8-d5cbd8c9f12f,CUST-929608,2026-03-05 22:57:07,2026-03-14 22:57:07,Lauren Mullins,gharris@example.com,"5162 William Ways Apt. 753, North Rebecca, PW 37967",Sports,SKU-ZTS-6901,8,217.5,1740.0,PayPal,True,Shipped
99f09bcb-6cc7-4efc-a589-4046ffcf5fa3,CUST-005982,2025-06-04 19:53:39,,Laura Rios,michaelreyes@example.org,"3111 Young Stravenue, North Amber, ME 22989",Beauty,SKU-YAR-6238,5,227.76,1138.8,Apple Pay,False,Processing
c84f3160-ff03-47fb-80ac-7bfffa4c2c4a,CUST-968541,2025-05-10 15:25:10,,Karen Carey,ericwagner@example.com,"8658 Daniel Ville Suite 917, Hartside, MT 28583",Electronics,SKU-TVE-1742,2,97.99,195.98,PayPal,False,Processing
e49a71c8-669e-4b88-846d-4d5bbb9287eb,CUST-962129,2025-08-30 11:51:27,,Erika Romero,bprince@example.com,"USNS Potts, FPO AE 50268",Sports,SKU-AQQ-8844,4,43.47,173.88,Debit Card,False,Pending
1f0217d6-68e7-4c5f-bb86-eb115842a1c0,CUST-468203,2025-08-08 16:37:03,,Suzanne Frost,kharris@example.net,"8820 Bruce Union Apt. 487, Billyburgh, SC 26791",Apparel,SKU-JXQ-1760,3,155.17,465.51,PayPal,False,Pending
229e5d75-077a-4a8c-bc2f-78b382671f57,CUST-271692,2025-05-05 23:43:55,,John Smith,marksanchez@example.net,"0041 Rodney Ferry Suite 154, Evansside, CA 86819",Books,SKU-MLE-4439,8,111.29,890.32,Apple Pay,False,Processing
3f8e0f25-fd6d-4f28-ba19-7690695ea105,CUST-662474,2025-05-02 13:02:55,,Beverly Jones,christinaacosta@example.org,"39078 Jeremy Mountain Apt. 624, Port Elizabeth, AZ 34338",Home & Garden,SKU-SZI-8102,9,249.37,2244.33,Credit Card,False,Pending
0e204936-aefe-41c7-9d33-13f80ea8b58d,CUST-864449,2026-02-15 17:04:55,,Daisy Washington,diaztodd@example.com,"Unit 9647 Box 4946, DPO AP 16540",Beauty,SKU-JRY-0745,9,171.72,1545.48,PayPal,True,Pending
52715d45-b84a-4fd4-b72f-ed5362aa8dff,CUST-924188,2025-07-19 06:06:00,,Ricardo Bennett,jesus15@example.com,"USNS Walker, FPO AA 95986",Toys,SKU-TWH-0704,1,377.4,377.4,PayPal,True,Processing
d6097067-ac98-458f-88a9-35343fa79b3f,CUST-490779,2025-12-06 12:26:03,,Mark Jensen,juanhill@example.org,"10032 Walker Well, Reynoldsmouth, PW 71616",Sports,SKU-LZZ-2738,5,392.82,1964.1,Apple Pay,True,Cancelled
